,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
51902,396.0,473.0,49.7,409.2499582354422,O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1,c1ccccc1,"10.1021/jo800039r,10.1016/j.jphotochem.2008.06.014",Deep4Chem,Coumarin
18954,364.0,391.0,7.9999998,480.99971553621936,CCN(CC)c1ccc(-c2nc3cc(C(N=C(O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1,CO,10.1016/j.jphotochem.2005.04.034,Deep4Chem,5p6
28274,405.0,580.0,98.0,432.2000024079613,COC(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,CS(C)=O,10.1016/j.jphotochem.2019.03.021,Deep4Chem,5p6
22066,601.0,640.0,49.000001,499.56351945975496,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2c1c(=O)oc1cc(N(CC)CC)ccc12,ClC(Cl)Cl,10.1021/jo400783x,Deep4Chem,Coumarin
45618,487.0,574.0,13.2200003,439.54836543451694,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,Cc1ccccc1,10.1016/j.dyepig.2012.12.024,Deep4Chem,Triphenylamine
50606,427.0,594.0,81.0000002,423.0448921378274,O=P1(c2ccccc2)C2=C(c3ccccc31)C(c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CC#N,10.1021/acs.inorgchem.7b00658,Deep4Chem,Triphenylamine
37552,339.0,382.0,56.0000002,416.1368002234975,Cc1cc(-c2nnc(-c3ccccc3)o2)ccc1-n1c2ccccc2c2ccccc21,Cc1ccccc1,10.1021/jo201488v,Deep4Chem,Carbazole
28523,334.0,419.0,0.03,420.68258760318497,COC(=O)c1ccccc1C#Cc1ccccc1N=C(C)O,ClCCl,10.1021/acs.orglett.5b03205,Deep4Chem,6n6
51322,288.0,462.0,10.000000100000001,412.05739312058495,O=c1c(-c2cccc3ccccc23)coc2cc(O)ccc12,O,10.1039/c4cc06762b,ChemFluo,PAHs
4206,533.5,564.0,2.0,483.88490907372557,CC(C)(C)N=C(O)C(OC(=O)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3-c2ccc([N+](=O)[O-])cc2)cc1)c1ccc(C(F)(F)F)cc1,CC#N,10.1021/acsomega.8b00753,ChemFluo,BODIPY
35234,553.0,642.0,1.0,458.5500209030541,COc1cccc(OC)c1C1=CC2=C(c3ccccc3)c3cc(-c4c(F)c(F)c(F)c(F)c4F)cn3[B-](F)(F)[N+]2=C1,ClCCl,10.1021/ol502883x,"ChemFluo,DYES",BODIPY
32111,730.0,754.0,39.0,525.3000035402355,COc1ccc(-c2cc3c(cc4n3[B-](F)(F)n3c(cc5sc(=C6C=CC(=[O+]C)C=C6)cc53)=C4C(F)(F)F)s2)cc1,C1CCOC1,10.1021/ol2014076,"Deep4Chem,SMFluo",BODIPY
40394,376.0,445.0,50.0,388.0001388321769,Cc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,CCCCCO,10.1016/S1386-1425(01)00599-6,"Deep4Chem,DYES",Cyanine
21479,608.0,687.0,1.2,391.9998030964019,CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,ClCCl,"10.1039/c4cs00030g,10.1021/acs.joc.6b00414",Deep4Chem,BODIPY
34442,580.0,742.0,1.0,384.50980400142566,COc1ccc2c(c1)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N=c1c-2cccc1=C1C=CC(=[O+]C)C=C1,ClCCl,10.1021/acs.orglett.8b04072,ChemFluo,6n6
16739,422.0,433.0,44.9999988,409.65624383741357,CCCCCOc1cc2oc(=O)c3c4occc4c4ccc5cccc6c(c1)c2c3c4c56,C1CCOC1,10.1021/acs.joc.9b03327,Deep4Chem,Coumarin
37252,550.0,566.0,1.0,460.000000005073,Cc1c(I)c(C)n2c1C(=c1ccc(=C3C=CC=[S+]3)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,10.1016/j.bmc.2013.07.017,"DYES,PubMed",BODIPY
2162,436.0,555.0,15.0,353.15044630251396,C1=NN2C(=c3c(ccc4ccccc34)=[O+][B-]2(c2ccccc2)c2ccccc2)c2ccccc21,Cc1ccccc1,10.1021/acs.joc.6b01569,Deep4Chem,PAHs
22702,387.0,485.0,59.2000008,357.3103783163991,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(Oc3ccccc3)ccc12,O,10.1016/j.dyepig.2018.09.005,Deep4Chem,6n6
21475,602.0,681.0,0.5,483.9999390508592,CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,CC#N,10.1021/acs.joc.6b00414,Deep4Chem,BODIPY
36179,458.0,503.0,84.799999,451.7195897949974,C[N+](C)=C1C=CC(=C2C=C3c4ccccc4C=CN3[B-](F)(F)O2)C=C1,CCOCC,10.1016/j.saa.2018.03.048,Deep4Chem,Cyanine
20026,428.0,460.0,82.9999983,465.70558528571036,CCN(CC)c1ccc2cc(C#N)/c(=N\C(=O)C(C)C)oc2c1,ClCCl,10.1016/j.jphotochem.2006.04.036,Deep4Chem,Coumarin
51417,393.0,495.0,0.45999999999999996,327.8753600952829,O=c1c(Nc2ccccc2)c(O)c1=Nc1ccccc1,CN1CCCC1=O,10.1016/j.dyepig.2015.12.027,Deep4Chem,Benz
43485,386.0,401.0,85.0000024,384.50980400142566,FC(F)(F)c1ccccc1B1c2ccccc2Nc2ccccc21,ClCCl,10.1021/acs.orglett.9b00278,Deep4Chem,Acridines
28599,347.0,432.0,66.0000026,420.0001865406602,COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,CO,10.1021/ja806348z,Deep4Chem,5p6
23797,383.0,476.0,60.0000024,487.50612633917,CCn1ncc2c3c(C#N)c4c5ccccc5n(CC)c4nc3ccc21,CCOC(C)=O,10.1016/j.saa.2014.10.040,Deep4Chem,5p6
16490,452.0,561.0,27.0000011,429.6665190261531,CCCCCCc1ccc2c3c(ccc2c1)=[O+][B-](c1ccccc1)(c1ccccc1)N(c1ccc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)cc1)C=3,CC#N,10.1016/j.jorganchem.2019.04.008,Deep4Chem,PAHs
27194,337.0,405.0,37.0000005,409.9991233544684,COC(=O)C(N=C(O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)ccc3OC)nc2c1,CO,10.1016/j.jphotochem.2005.04.034,Deep4Chem,5p6
48903,526.0,545.0,8.0,501.3499966555794,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,CO,10.1021/ja00455a017,"Deep4Chem,DYES",Acridines
9249,497.0,513.0,0.1,476.000004729273,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,10.1021/jo702463f,"DYES,PubMed",BODIPY
46891,,280.0,2.1999999999999997,229.0034611362518,NC(Cc1ccccc1)C(=O)O,O,10.1351/PAC-REP-10-09-31,"Deep4Chem,ChemDataExtractor,PhotochemCAD",Benz
41314,434.0,538.0,18.000000699999998,351.18833609788743,Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(CCO)cc2)cc1,CC#N,10.1039/d0sc00798f,ChemFluo,6p6
35852,314.0,455.0,0.3,359.1064607026499,CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,CO,10.1021/jp044530j,Deep4Chem,Acridines
22067,596.0,652.0,1.0,485.4913022307856,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2c1c(=O)oc1cc(N(CC)CC)ccc12,O,10.1021/jo400783x,Deep4Chem,Coumarin
12049,518.0,535.0,55.00000000000001,500.8500102191453,CCC1=[N+]2C(=C(c3ccccc3Br)c3ccc(CC)n3[B-]2(F)F)C=C1,C1CCOC1,10.1021/acs.joc.5b00731,"DYES,PubMed",BODIPY
41650,377.0,448.0,82.9999983,448.2873583608754,Cc1ccc2oc(-c3cc4cc(C)ccc4oc3=O)cc2c1,CS(C)=O,10.1021/acs.orglett.7b00069,Deep4Chem,Coumarin
25931,431.0,560.0,5.0000001,475.78589282243445,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3F)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
8357,528.0,551.0,0.1,489.54998944023106,CC1=C(I)C(C)=[N+]2C1=C(c1cccc(-c3nnc(C)nn3)c1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,10.1002/anie.201907093,"DYES,PubMed",BODIPY
28611,335.0,412.0,87.0000005,409.9991233544684,COC(=O)c1nc2c[nH]c(=N)nc2n1Cc1ccccc1,CO,10.1021/ja806348z,Deep4Chem,5p6
3080,299.0,341.0,11.9999997,330.1029995663981,C=Cc1cc(OC)cc(OC)c1,C1CCCCC1,10.1021/jo052123d,Deep4Chem,Benz
21872,426.0,586.0,5.9999999,336.1727836017593,CCOC(=O)c1cc(C(O)=NCc2ccccc2)c2ccc(N(C)C)cc2n1,CCO,10.1021/jo301652j,Deep4Chem,6p6
21642,693.0,731.0,7.000000000000001,496.0000076497814,CCOC(=O)c1[nH]c(C)c(/C=C/C2=[N+]3C(=C(c4cc(OC)cc(OC)c4)c4c(C)c(I)c(/C=C/c5c(C)[nH]c(C(=O)OCC)c5C)n4[B-]3(F)F)C(C)=C2I)c1C,CS(C)=O,10.1016/j.jphotobiol.2015.02.006,"Deep4Chem,PubMed",BODIPY
49519,384.0,468.0,85.0000024,320.00292665537705,O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,10.1021/jo100688m,Deep4Chem,5p6
4473,726.0,741.0,1.3,534.050003409101,CC(C)(C)c1cc(-c2c3cc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4ccc(Br)cc4)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)N=C3)cc(C(C)(C)C)c1,ClCCl,10.1021/jo049621r,"Deep4Chem,DYES",Porphyrin
679,579.0,605.0,76.9999981,508.20669342851124,C#CCn1c2ccccc2c2cc(/C=C/c3cc(C)c4n3[B-](F)(F)n3c(C)cc(C)c3C4=C3C=CC(=[I+])C=C3)ccc21,CC#N,10.1021/jo401379g,Deep4Chem,Carbazole
793,274.0,,19.0,444.99995483109745,C#Cc1ccc(C#C)cc1,ClC(Cl)Cl,10.1111/php.12860,PhotochemCAD,Benz
28039,420.0,550.0,99.000001,437.8397900948138,COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N4CCN(C)CC4)cc3)sc12,ClCCl,10.1021/acs.joc.8b01924,Deep4Chem,5p6
21398,338.0,454.0,50.999998999999995,445.0002630173186,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,CS(C)=O,10.1016/j.saa.2017.07.057,Deep4Chem,6n6
53988,376.0,472.0,28.0000001,370.75701760979365,c1ccc(-c2csc(-c3ccncc3)n2)cc1,ClCCl,10.1016/j.dyepig.2019.02.051,Deep4Chem,5n6
43666,407.0,530.0,8.600000300000001,382.00043068083176,F[B-]1(F)Oc2ccccc2-c2cnc3ccccc3[n+]21,Cc1ccccc1,10.1016/j.jfluchem.2019.03.005,Deep4Chem,6p6
37904,323.0,380.0,33.0000013,406.44579892269184,Cc1cc(=O)oc2cc(O)ccc12,CCO,10.1016/j.dyepig.2009.01.001,Deep4Chem,Coumarin
45251,382.0,552.0,5.099999899999999,428.1033367247727,N#C/C(=C\c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccccc2)cs1,CC#N,10.1016/j.dyepig.2019.02.051,Deep4Chem,5n6
26880,633.0,662.0,5.4,475.6499942046597,COC(=O)/C=C/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1,ClCCl,"10.1039/c4cs00030g,10.1002/chem.200802541","Deep4Chem,PubMed",BODIPY
11081,526.0,540.0,84.0,490.8500031267935,CCC1=C(C)C2=C(c3cc(NC(O)=Nc4ccccc4)cc(NC(O)=Nc4ccccc4)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,10.1021/jo0600151,"DYES,PubMed",BODIPY
45194,380.0,472.0,9.7999997,423.8046103128795,N#C/C(=C\c1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,Cc1ccccc1,10.1016/j.dyepig.2019.02.051,Deep4Chem,5n6
19721,688.0,702.0,36.0,504.1500061064185,CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccccc1C,ClCCl,10.1016/j.saa.2022.121442,"DYES,SMFluo",6n6
35910,397.0,521.0,15.9999996,381.29133566428555,CSc1sc(C(N)=O)c2nnn(C)c(=O)c12,CO,10.1016/j.saa.2009.03.026,Deep4Chem,None
10565,385.0,416.0,2.0,460.95944092252205,CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,C1CCCCC1,10.1021/jp103410x,Deep4Chem,6n6
23171,626.0,636.0,75.0,490.36325160842375,CCc1c(C)c2n(c1C)[B-]1(c3ccc4cc5ccccc5cc4c3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,CCCCCC,10.1021/acs.orglett.7b00601,Deep4Chem,BODIPY
34647,676.0,713.0,0.1,509.99998579423675,COc1ccc2c3ccc(OC)cc3c3c(cc4n3[B-](F)(F)n3c(cc5c6c(c7ccc(OC)cc7c53)C=CC(=[O+]C)C=6)=C4c3c(C)cc(C)cc3C)c2c1,C1CCOC1,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
15338,477.0,564.0,86.8399978,289.98205024270965,CCCCCCOc1cc(C=C(C#N)C#N)c(OCCCCCC)cc1C=C(C#N)C#N,ClCCl,10.1021/ol1007263,Deep4Chem,Benz
13086,360.0,411.0,100.0,469.1081492122969,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)cc3S4(=O)=O)cc21,Cc1ccccc1,10.1021/jo100898a,Deep4Chem,6n6
28376,684.0,716.0,31.0,530.750010271939,COC(=O)c1ccc(C2=C3C=c4sc(-c5cccs5)cc4=[N+]3[B-](F)(F)n3c2cc2sc(-c4cccs4)cc23)cc1,ClCCl,10.1039/c4cs00030g,"Deep4Chem,SMFluo",BODIPY
35897,409.0,492.0,0.5700000000000001,387.50612633917,CSc1sc(C(=O)c2ccccc2)c2nnnc(O)c12,CN(C)C=O,10.1016/j.saa.2009.03.026,Deep4Chem,5n6
36172,477.0,559.0,44.100001500000005,476.8638101247614,C[N+](C)=C1C=CC(=C2C=C3c4ccccc4-c4ccccc4N3[B-](F)(F)O2)C=C1,COC(C)=O,10.1016/j.saa.2018.03.048,Deep4Chem,Cyanine
46822,533.0,645.0,7.000000000000001,570.7570176097937,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4cc(N)ccc4c3oc-2c1,O,10.1002/anie.201901061,ChemFluo,PAHs
53693,371.0,555.0,34.000000400000005,443.13637641589867,c1cc2ccc1=c1ccc(cc1)=c1sc(c3c1OCCO3)=c1ccc(cc1)=c1ccc(cc1)=c1sc(c3c1OCCO3)=c1ccc(cc1)=c1ccc(cc1)=c1sc=2c2c1OCCO2,C1CCOC1,10.1021/acs.joc.9b00207,Deep4Chem,5p6
16499,361.0,468.0,2.6000001,436.92158574101427,CCCCCCc1ccsc1-c1ccc(-c2sc(C(=O)O)cc2CCCCCC)s1,CC(C)=O,10.1016/j.jlumin.2015.12.050,Deep4Chem,None
24030,366.0,510.0,0.1,493.3993163831242,CN(C)c1cc(-c2ccc(C#Cc3cc[n+](C)cc3)cc2)cc2ccccc12,ClCCl,10.1021/jacs.8b12495,Deep4Chem,PAHs
561,509.0,523.0,20.0,434.2499662566272,C#CCOC(=O)C(C(=O)OCC#C)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,10.1002/chem.201405233,"DYES,PubMed",BODIPY
37898,520.0,570.0,0.6,481.29133566428555,Cc1cc(=O)oc2cc(/N=C/C=C3/C=C(C(=O)O)[NH2+]C(C(=O)O)C3)ccc12,O,10.1016/j.dyepig.2017.11.020,Deep4Chem,Coumarin
1239,365.0,452.0,43.0000007,462.394154149401,C(=C/c1nc(-c2ccccc2)[nH]c1/C=C/c1ccccc1)\c1ccccc1,ClCCl,10.1016/j.saa.2019.03.043,Deep4Chem,5n6
49884,407.0,521.0,100.0,407.9181246047625,O=C1c2ccccc2-c2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c3cccc1c23,CO,10.1016/j.tet.2011.07.018,Deep4Chem,PAHs
47028,356.0,416.0,87.0000005,543.9332693830263,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,CCOC(C)=O,10.1016/j.jphotochem.2017.10.010,Deep4Chem,6n6
1022,375.0,470.0,52.999997099999995,482.99466959416355,C(=C/c1c2ccccc2cc2ccccc12)\c1cccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)c1,CCCCCC,10.1021/acs.jpcc.6b04392,ChemFluo,PAHs
29014,488.0,535.0,86.0,481.35002596641056,COCCOC1=C2C=C(Cl)C(=[Cl+])N2[B-](F)(F)n2c1cc(Cl)c2Cl,ClCCl,10.1039/c2ra21920d,"DYES,PubMed",BODIPY
43420,325.0,480.0,15.9999996,423.9999792886872,FC(F)(F)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)n3ccccc23)cc1,ClC(Cl)Cl,10.1021/jo900415y,Deep4Chem,5p6
43836,448.0,529.0,85.0,447.85001199365456,F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2sc3ccccc3[n+]21,ClCCl,"10.1016/j.jphotobiol.2017.12.006,10.1021/ol503379c","Deep4Chem,ChemFluo",BODIPY
19598,700.0,731.0,41.0,514.4500106602475,CCN(CC)c1ccc2c(c1)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2c1ccccc1C(=O)O,CCO,"10.1021/ja209292b,10.1002/anie.201901061","Deep4Chem,SMFluo,ChemFluo",Coumarin
53895,288.0,364.0,27.0000011,501.2837224705172,c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(-c5ccccc5)cc4)c3)cc2)cc1,C1COCCO1,10.1016/1010-6030(89)87112-6,Deep4Chem,6n6
47303,524.0,534.0,97.0000029,494.5468585131819,Nc1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(O)=NC6=O)cc1,CN(C)C=O,10.1016/j.dyepig.2005.03.001,Deep4Chem,Naphthalimide
16379,449.0,528.0,46.9999999,460.5305046141109,CCCCCCc1cc2c3c(c1)c(=C1c4ccccc4S(=O)(=O)c4ccccc41)c1cc(CCCCCC)cc4c1-n-3-c1c(cc(CCCCCC)cc1c4=C1c3ccccc3S(=O)(=O)c3ccccc31)c2=C1c2ccccc2S(=O)(=O)c2ccccc21,ClCCl,10.1021/jo502605e,Deep4Chem,Triphenylamine
10467,340.0,385.0,58.999997400000005,521.2187604403958,CCC1(CC)c2cc(-c3cccs3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(-c4cccs4)ccc2-3)C(CC)(CC)c2cc(-c3cccs3)ccc2-1,C1CCOC1,10.1016/j.dyepig.2012.04.008,Deep4Chem,5n6
16486,440.0,559.0,18.9999998,429.6665190261531,CCCCCCc1ccc2c3c(ccc2c1)=[O+][B-](c1ccccc1)(c1ccccc1)N(c1cc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)cc(N2C=c4c(ccc5cc(CCCCCC)ccc45)=[O+][B-]2(c2ccccc2)c2ccccc2)c1)C=3,CC#N,10.1016/j.jorganchem.2019.04.008,Deep4Chem,PAHs
5171,375.0,515.0,72.0000029,492.4279286061882,CC(C)(C)c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C(C)(C)C)cc4)cc3)c3ccc(-c4nc5ccccc5nc4-c4ccc(N(c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)c5ccc(/C=C/c6ccc(C(C)(C)C)cc6)cc5)cc4)cc3)cc2)cc1,C1CCOC1,10.1016/j.omx.2019.100013,Deep4Chem,Triphenylamine
47904,438.0,445.0,92.0000017,437.9994040165742,O=C(Cc1ccccc1)OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCO,10.1016/j.tet.2011.11.074,Deep4Chem,PAHs
46954,342.0,375.0,37.9999995,348.00069429571505,NCc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,10.1016/j.dyepig.2018.02.014,Deep4Chem,PAHs
865,,467.0,100.0,493.9499783808919,C(#Cc1c2ccccc2c(C#Cc2ccccc2)c2ccccc12)c1ccccc1,C1CCCCC1,Fluorophores,"ChemFluo,PhotochemCAD",PAHs
6314,388.0,470.0,80.0000012,445.63660331290424,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,10.1021/jp103410x,Deep4Chem,Triphenylamine
28262,366.0,407.0,68.9999998,474.0362689494244,COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,Cc1ccccc1,10.1039/C5NJ02839F,ChemFluo,6n6
44716,368.0,450.0,25.0,498.2271233039568,Fc1ccc(C#Cc2c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c2C#Cc2ccc(F)cc2)cc1,ClCCl,10.1021/ol2000183,Deep4Chem,6n6
1183,382.0,443.0,35.1000011,464.56383802445487,C(=C/c1ccnc2ccccc12)\c1ccc(/C=C/c2ccnc3ccccc23)cc1,CS(C)=O,10.1016/S1386-1425(99)00050-5,Deep4Chem,6p6
18877,424.0,560.0,33.0000013,427.8753600952829,CCN(CC)c1ccc(-c2c3c(n4c2ccc2oc(-c5ccccc5)cc24)C(=O)N(CCCN=C(O)OC(C)(C)C)C3)cc1,ClCCl,10.1002/anie.201506429,ChemFluo,5p6
42131,350.0,,2.31,416.3757523981956,Cc1cnc(N=C(O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CCCCO,10.1016/S1386-1425(02)00300-1,Deep4Chem,6p6
38207,378.0,414.0,46.9999999,343.1363764158987,Cc1cc(C)c(B(c2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,10.1021/ja2006862,Deep4Chem,PAHs
54845,351.0,369.0,23.999999499999998,420.9999963485285,c1ccc2c(c1)NB1Nc3ccccc3-c3cccc-2c31,ClCCl,10.1021/jacs.6b04445,ChemFluo,BODIPY
3088,326.0,413.0,7.9999998,437.1714202642618,C=Cc1cc2ccccc2oc1=O,CC#N,10.1021/ol201983u,Deep4Chem,Coumarin
13171,445.0,455.0,80.0000012,460.5305046141109,CCCCCCCC(=O)Oc1ccc2c3cccc4c(OC(=O)CCCCCCC)ccc(c5cccc1c52)c43,ClCCl,10.1016/j.dyepig.2010.06.009,Deep4Chem,PAHs
35128,593.0,640.0,54.0,484.00000182555357,COc1cccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=C(c2ccccc2)c2c(-c4cccc(OC)c4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)c1,Cc1ccccc1,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
4418,692.0,721.0,15.0000006,481.29133566428555,CC(C)(C)OC([O-])=NCCn1cc(COc2ccc(-c3cc(-c4ccccc4)c4n3[B-](F)(F)n3c(=C5C=CC(=[O+]CCCS(=O)(=O)O)C=C5)cc(-c5ccccc5)c3=N4)cc2)nn1,O,10.1016/j.tetlet.2017.10.034,Deep4Chem,BODIPY
7971,576.0,602.0,64.9999976,522.7886704613674,CC1=C(C#Cc2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#Cc3ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc3)c(C)n1[B-]2(F)F,ClCCl,10.1039/c4cs00030g,Deep4Chem,BODIPY
54832,290.0,354.0,20.0000003,425.0005028486895,c1ccc2c(c1)CCc1ccccc1N2,CC#N,10.1021/jp0710739,Deep4Chem,6n6
54237,399.0,455.0,87.9999995,385.73324964312684,c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,CCCCOCCCC,10.1016/j.dyepig.2015.09.016,Deep4Chem,5p6
25944,431.0,565.0,15.9999996,472.2633922533812,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(Cl)c3)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
26723,341.0,383.0,57.9999983,380.0029359244134,CN=c1nc2c(c[nH]1)nc(C#N)n2Cc1ccccc1,ClCCl,10.1021/ja806348z,Deep4Chem,5p6
44082,421.0,526.0,31.9999993,429.22560713564764,F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,ClCCl,10.1016/j.dyepig.2014.01.022,Deep4Chem,BODIPY
26904,537.0,570.0,34.0,459.99998139434194,COC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,ClCCl,10.1021/acs.joc.9b00020,"Deep4Chem,PubMed",BODIPY
51971,447.0,533.0,28.999999199999998,405.307844348342,O=c1oc2ccccc2c2c1c(=O)oc1c3ccccc3cc(O)c12,ClCCl,10.1021/jo501565r,Deep4Chem,Coumarin
40716,586.0,609.0,56.0000002,501.87004986662436,Cc1ccc(C2=C3C=CC([Se]c4ccccc4)=[N+]3[B-](F)(F)n3c([Se]c4ccccc4)ccc32)cc1,C1CCOC1,10.1039/c4cs00030g,Deep4Chem,BODIPY
2810,556.0,650.0,0.6,417.02617153949575,C=CC[NH+]=c1ccc2ccc3oc4cc(N5CCCC5)ccc4nc3c2c1,O,10.1016/j.dyepig.2017.03.031,Deep4Chem,PAHs
9814,531.0,592.0,17.0,462.30000165633544,CC1=[N+]2C(=C(C(=O)O)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,10.1021/jacs.9b13982,"DYES,PubMed",Cyanine
28572,278.0,328.0,40.999999599999995,437.47483460101034,COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,CCO,10.1016/j.tet.2010.09.014,Deep4Chem,5n6
17414,496.0,530.0,88.9999986,453.78190950732744,CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Cl)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,Cc1ccccc1,10.1021/acs.joc.9b01131,Deep4Chem,Naphthalimide
