,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
41599,504.0,519.0,0.002,,Cc1ccc2n1[B-](F)(F)n1c(C)ccc1C2=C1C=CC(=[N+]2CCCCC2)C=C1,CC#N,"10.1016/j.dyepig.2017.10.018,10.1021/jp052626n","Deep4Chem,PubMed",BODIPY
34569,359.0,530.0,0.029999999,12200.0,COc1ccc2c(c1)oc1c3cccc4c3c(cc21)C(=O)N(c1c(C)cccc1C)C4=O,CC#N,10.1016/j.tetlet.2011.08.066,ChemFluo,Naphthalimide
13403,524.0,599.5,0.09,53027.4,CCCCCCCCCC1=C2C(C)=C(C(C)(C)C)C(C)=[N+]2[B-](F)(F)n2c(CC(=O)OC)c(C(C)(C)C)c(C)c21,C1CCOC1,10.1021/ol501945v,"DYES,PubMed",BODIPY
38014,551.0,652.0,,,Cc1cc(C)c(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5ccc(C(=O)O)c6ccccc56)c5ccc2[n-]5)C=C4)C=C3)c(C)c1,ClCCl,10.1021/jp805122z,DSSCDB,Porphyrin
46419,544.0,565.0,0.720000029,,N#Cc1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4cccn4[B-]3(F)F)C=C2)cc1,C1CCOC1,10.1002/anie.201410853,PubMed,BODIPY
28281,557.5,575.0,0.39,,COC(=O)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
14038,398.0,470.0,0.05,17418.1,CCCCCCCCCCOc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OCCCCCCCCCC,CC#N,10.1016/j.jphotochem.2017.12.018,"Deep4Chem,DSSCDB",Coumarin
51318,311.0,468.0,0.050000001,12600.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,O,10.1039/c4cc06762b,ChemFluo,6p6
51998,371.0,450.0,0.99000001,32500.0,O=c1oc2ccccc2cc1-c1cc2ccccc2o1,CS(C)=O,10.1021/acs.orglett.7b00069,Deep4Chem,Coumarin
47356,500.0,530.0,,,Nc1ccc2c(-c3cccc(F)c3)c3ccc(=[NH2+])cc-3oc2c1,O,10.1021/ja068230m,ChemFluo,Benz
51305,343.0,420.0,0.201000005,11749.0,O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,CC#N,10.1016/j.jfluchem.2019.03.005,Deep4Chem,6p6
47123,360.0,541.0,0.0091,1897.0,Nc1cc(N)cc(-c2nc3ccccc3s2)c1,O,10.1016/j.jphotochem.2004.12.008,Deep4Chem,5p6
41491,311.0,443.0,,,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc2c(c1)Oc1ccccc1P2(=S)c1ccccc1,Cc1ccccc1,10.1039/C7TC05709A,Deep4Chem,Triphenylamine
21478,614.0,690.0,0.012,81283.0,CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,Cc1ccccc1,10.1021/acs.joc.6b00414,Deep4Chem,BODIPY
55106,349.0,527.0,0.319999993,,c1cnc2nc(-c3ccc(N4CCCCC4)cc3)nn2c1,ClCCl,10.1021/jacs.6b03890,ChemFluo,5p6
2162,436.0,555.0,0.15,3400.2,C1=NN2C(=c3c(ccc4ccccc34)=[O+][B-]2(c2ccccc2)c2ccccc2)c2ccccc21,Cc1ccccc1,10.1021/acs.joc.6b01569,Deep4Chem,PAHs
1512,296.0,338.0,0.039999999,1900.0,C/C=C/c1cc(OC)cc(OC)c1,CCCCCC,10.1021/jo052123d,Deep4Chem,Benz
21056,508.0,522.0,0.280000001,,CCOC(=O)C(C(=O)OCC)c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccc(C)cc1,CO,10.1039/b512756d,PubMed,BODIPY
41559,346.0,382.0,0.400000006,,Cc1ccc2ccc3c(C)ccc4ccc1c2c43,ClCCl,10.1021/jo400128c,Deep4Chem,PAHs
7331,341.0,376.0,0.029999999,36308.0,CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CC#N,10.1016/j.dyepig.2018.02.014,Deep4Chem,PAHs
10292,332.0,380.0,0.899999976,76000.0,CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc(-c4ccc5c(c4)C(CCOC)(CCOC)c4cc(C(C)(C)CC)ccc4-5)cc3)ccc1-2,C1CCCCC1,10.1007/BF00723901,Deep4Chem,6n6
32993,321.0,385.0,,,COc1ccc(C#Cc2ccc(-c3nn[nH]n3)cc2)cc1OC,C1COCCO1,10.1021/jp400115c,Deep4Chem,6n6
28064,398.0,469.0,0.50999999,21000.0,COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3OC)sc12,ClCCl,10.1021/acs.joc.8b01924,Deep4Chem,5p6
13204,397.0,482.0,0.829999983,,CCCCCCCC1=C(C)C(=O)n2c1cc1[nH]c(C(=O)OC)c(C)c1c2=O,CS(C)=O,10.1021/jo040183y,Deep4Chem,Benz
50572,444.0,636.0,0.004,42658.0,O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n1c26)c3c45,CO,10.1021/acs.orglett.9b02332,Deep4Chem,Triphenylamine
17749,354.0,451.0,0.479999989,,CCCCc1c(CCCC)c2cc(C(C)(C)C)cc3c(CCCC)c(CCCC)c4cccc1c4[n+]23,ClCCl,10.1039/c6ra15464f,ChemFluo,6p6
5443,375.0,417.0,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c2c1c1ccccc1n2-c1ccccc1,Cc1ccccc1,chem.201902615,Deep4Chem,Carbazole
46422,546.0,568.0,0.730000019,,N#Cc1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4cccn4[B-]3(F)F)C=C2)cc1,Cc1ccccc1,10.1002/anie.201410853,PubMed,BODIPY
33344,664.5,726.0,0.059999999,,COc1ccc(C2=CC3=C(c4ccc(C(F)(F)F)cc4)C4C=C(c5ccc(OC)cc5)C(/C=C/c5ccc(C(F)(F)F)cc5)N4[B-](F)(F)[N+]3=C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,CO,10.1002/chem.201503090,PubMed,BODIPY
18991,468.0,562.0,0.151999995,,CCN(CC)c1ccc(/C=C/C(=O)c2c(O)cc(C)oc2=O)cc1,CCCO,10.1016/j.molstruc.2017.07.089,Deep4Chem,6n6
1817,379.0,577.0,0.709999979,,C1=CC(=[N+](c2ccccc2)c2ccccc2)C=CC1=c1ccc(=C2C=CC(=P(c3ccccc3)(c3ccccc3)c3ccccc3)C=C2)cc1,ClCCl,10.1002/ange.201906929,ChemFluo,Triphenylamine
44869,517.0,712.0,,,N#C/C(=C/c1ccc(-c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,ClC(Cl)Cl,10.1039/B808959K,DSSCDB,5p6
36753,701.0,731.0,0.16,,C[O+]=C1C=CC=CC1=C1c2ccc(N(C)C)cc2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,O,10.1039/D0OB00189A,"ChemFluo,SMFluo",6n6
46817,499.0,525.0,0.879999995,,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,CCO,10.1016/j.jlumin.2013.07.066,Deep4Chem,Benz
17487,380.0,483.0,0.560000002,,CCCCOc1cc(/C=C/c2cc(OC)c(N(CCCC)CCCC)cc2OC)c(OCCCC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,Cc1ccccc1,10.1021/acs.joc.5b02345,ChemFluo,6n6
10395,615.0,647.0,,,CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,ClCCl,10.1016/j.dyepig.2014.06.021,Deep4Chem,6p6
48290,543.0,555.0,0.159999996,,O=C(O)CSc1ccc2n1[B-](F)(F)N1C(=[Cl+])C=CC1=C2c1ccccc1,C1COCCO1,10.1016/j.bmcl.2009.10.080,PubMed,BODIPY
28776,441.0,484.8,,,COC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,"10.1021/jo400417h,10.1021/jp412132y",PubMed,BODIPY
15434,469.0,625.0,,,CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)c3ccc4c(c3)sc3cc(-c5ccc(C=C(C#N)C(=O)O)s5)sc34)cc2)c(OCCCCCC)c1,C1CCOC1,10.1039/C5RA15100G,DSSCDB,Triphenylamine
24438,416.0,516.0,,,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3s2)cc1,C1COCCO1,10.1016/j.jphotochem.2005.05.029,Deep4Chem,5p6
37178,479.0,523.0,0.75999999,,Cc1c(C)c2cc3ccccc3n2c2nc3cc4ccccc4cc3cc12,ClCCl,10.1039/c3cc42792g,ChemFluo,PAHs
6539,360.0,417.0,0.50999999,,CC(C)n1nc(CCc2ccc3cc(N(C)C)ccc3c2)c2c(N)ncnc21,CC#N,10.1002/anie.201909536,ChemFluo,PAHs
13722,463.0,528.0,0.939999998,30300.0,CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc2c(c1)oc(=O)c1c(=O)oc3ccccc3c12,ClCCl,10.1021/jo501565r,Deep4Chem,Coumarin
40525,559.0,582.0,0.026,36016.4,Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCO,10.1016/j.tet.2011.11.070,"Deep4Chem,PubMed",BODIPY
5554,343.0,533.0,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,CC(C)=O,10.1002/adma.201804228,Deep4Chem,Carbazole
33354,653.0,703.0,0.109999999,,COc1ccc(C2=CC3C(=C4C=CC(=[O+]C)C=C4)c4cc(-c5ccc(OC)cc5)c(/C=C/c5ccc(C(F)(F)F)cc5)n4[B-](F)(F)N3C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,CO,10.1002/chem.201503090,PubMed,BODIPY
15461,320.0,419.0,0.649999976,,CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,CO,10.1016/j.jphotochem.2015.07.006,Deep4Chem,5n6
21159,585.0,601.0,0.709999979,,CCOC(=O)C1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C(=O)OCC)c(/C=C/OC(C)=O)n3[B-](F)(F)[N+]2=C1/C=C/OC(C)=O,ClCCl,10.1039/C2OB27004H,PubMed,BODIPY
28604,338.0,409.0,0.949999988,12589.0,COC(=O)c1nc2c(N)nc(N(C)C)nc2n1Cc1ccccc1,ClCCl,10.1021/ja806348z,Deep4Chem,5p6
7500,489.0,730.0,0.0,,CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1,10.1021/acs.joc.9b01120,ChemFluo,Carbazole
25107,681.0,762.0,0.006,,CN(C)c1ccc(C2=N/C(=N\c3[nH]c(-c4ccc(N(C)C)cc4)cc3-c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=C2)cc1,C1CCOC1,10.1021/acs.jcim.1c01449,SMFluo,5n6
43491,533.0,580.0,0.800000012,15400.0,FC1=C(F)C(F)=C([B-]2(c3c(F)c(F)c(F)c(F)c3F)Oc3c(ccc4c5c(ccc34)=CN(c3ccccc3)[B-](c3c(F)c(F)c(F)c(F)c3F)(c3c(F)c(F)c(F)c(F)c3F)O5)=CN2c2ccccc2)C(=[F+])C1=[F+],ClCCl,10.1021/acs.joc.7b01001,Deep4Chem,PAHs
14447,319.0,375.0,0.330000013,,CCCCCCCCOc1ccc(C#Cc2ccc3c(c2)c2ccccc2n3CCCCCCCC)c(OCCCCCCCC)c1,ClCCl,10.1016/j.tet.2018.03.072,Deep4Chem,Carbazole
49810,523.0,536.5,,,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN(C)C=O,"10.1016/j.dyepig.2005.03.001,10.1016/j.jphotochem.2018.04.043",Deep4Chem,Naphthalimide
36564,552.0,565.0,0.033,,C[O+]=C1C=CC(=C2c3cc(Br)c(Br)n3[B-](F)(F)n3c(Br)c(Br)c(Br)c32)C=C1,ClC(Cl)Cl,10.1039/c2dt00019a,PubMed,BODIPY
34671,475.0,540.0,,,COc1ccc2cc(-c3c4ccc(=[NH2+])cc-4n(C)c4cc(N(C)C)ccc34)ccc2c1,O,10.1021/ja068230m,ChemFluo,PAHs
38266,457.0,484.0,0.790000021,,Cc1cc(C)c(B2c3cc(C)ccc3N3c4ccc(C)cc4B(c4c(C)cc(C)cc4C)c4cc(C)cc2c43)c(C)c1,ClCCl,10.1021/acs.orglett.9b03342,Deep4Chem,Triphenylamine
49636,474.0,635.0,0.012,46400.0,O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CS(C)=O,10.1016/j.saa.2016.08.006,Deep4Chem,Triphenylamine
44879,519.0,659.0,,,N#C/C(=C/c1ccc(-c2ccc3c(c2)C2CCCC2N3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,ClC(Cl)Cl,10.1039/B808959K,DSSCDB,5p6
10022,549.0,569.0,0.860000014,,CC1=c2ccc(=C3C=CC=[O+]3)n2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,10.1002/ejoc.201100324,PubMed,BODIPY
44193,410.0,454.0,0.45,,F[B-]1(F)n2cccc2C(NCc2ccccc2)=C2C=CC=[N+]21,CCOCC,"10.1021/jp412132y,10.1002/ejoc.201800083",PubMed,Cyanine
13726,457.0,598.0,,,CCCCCCCCCCCCN(c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc1)c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,ClCCl,10.1021/jp304489t,"DSSCDB,Dye aggregation",Carbazole
51917,398.0,480.0,0.600000024,13400.0,O=c1oc2cc(S(=O)(=O)O)c3ccccc3c2nc1-c1ccccc1,CC#N,10.1016/j.jphotochem.2008.06.014,Deep4Chem,Coumarin
1461,320.0,380.0,0.003,26.0,C/C(=C\c1ccc(Cl)cc1)c1nc2ccccc2o1,CO,10.1016/S1010-6030(00)00230-6,Deep4Chem,5p6
39092,496.0,509.0,0.74000001,,Cc1cc(C)n2c1C=C1C=CC(=[Cl+])N1[B-]2(F)F,CC#N,10.1002/ejoc.201100324,PubMed,BODIPY
1515,514.0,622.0,0.00291,,C/C=C/c1ccc(C2=[S+]C(=C3c4cccn4[B-](F)(F)n4cccc43)C=C2)cc1,C1CCOC1,10.1039/C4RA07424F,PubMed,BODIPY
5335,571.0,610.0,0.560000002,,CC(C)(C)c1ccc(Oc2c3c4c(cc(Oc5ccc(C(C)(C)C)cc5)c5c6c(Oc7ccc(C(C)(C)C)cc7)c(Oc7ccc(C(C)(C)C)cc7)c7c8c(cc(Oc9ccc(C(C)(C)C)cc9)c(c(c2Oc2ccc(C(C)(C)C)cc2)c45)c86)C(=O)OC7=O)C(=O)OC3=O)cc1,ClC(Cl)Cl,10.1016/j.jlumin.2017.11.023,Deep4Chem,PAHs
8369,534.0,551.0,0.02,,CC1=C(I)C(C)=[N+]2C1=C(c1cccnc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,10.1039/C4CP03343D,PubMed,BODIPY
11105,526.0,545.0,0.7,123026.9,CCC1=C(C)C2=C(c3ccc(C#Cc4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,10.1021/jo035825g,"DYES,PubMed",BODIPY
54405,431.0,545.0,0.519999981,,c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1,ClCCl,10.1021/acsomega.7b00335,Deep4Chem,PAHs
9757,365.0,429.0,,35411.0,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,C1CCOC1,10.1016/j.dyepig.2015.11.014,Deep4Chem,5n6
8748,552.0,573.0,0.029999999,,CC1=CC(/C=C/c2c(C)c3n(c2C)[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3c2ccccc2)=[O+][B-](F)(F)O1,CN(C)C=O,10.1007/s10895-017-2200-5,PubMed,BODIPY
1860,517.0,568.0,0.159999996,,C1=CC2=CC(c3ccccc3)=C3C=C(C4=CC5=C(c6ccccc6)C=C6C=CC=CN6B5C=C4)C=CB3N2C=C1,C1CCCCC1,10.1021/jo0706574,Deep4Chem,PAHs
15340,512.0,622.0,0.696799994,19953.0,CCCCCCOc1cc(C=C2C(=O)c3ccccc3C2=O)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,ClCCl,10.1021/ol1007263,Deep4Chem,5p6
48871,800.0,813.0,,,O=C([O-])c1ccc(C2=C(C=Cc3[se]c4ccccc4[n+]3CCCCS(=O)(=O)O)CCCC2=CC=C2[Se]c3ccccc3N2CCCCS(=O)(=O)[O-])cc1,CO,10.1016/j.jphotochem.2008.09.008,Deep4Chem,5p6
38825,610.0,630.0,,,Cc1cc(C)cc(-c2c3nc(c(-c4cc(C)cc(C)c4)c4cc(/C=C/C=C(C(=O)[O-])C(=O)O)c([nH]4)c(-c4cc(C)cc(C)c4)c4nc(c(-c5cc(C)cc(C)c5)c5ccc2[n-]5)C=C4)C=C3)c1,CN(C)C=O,10.1021/jp0750598,DSSCDB,Porphyrin
31580,310.0,410.0,0.00173,10715.0,COc1cc2c(cc1OC)C1=C[C@H](c3ccccc3)C3(C(C#N)=C(C#N)N1CC2)c1ccccc1-c1ccccc13,ClCCl,10.1021/jo000807+,Deep4Chem,6p6
25905,432.0,564.0,0.050000001,34085.0,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3c(F)c(F)c(Cl)c(F)c3F)cc2)cc1,CS(C)=O,10.1039/c2cc31662e,ChemFluo,6n6
46564,334.0,374.0,0.100000001,,N#Cc1cccc(N)c1C#N,CCCCCCC,10.1016/j.cplett.2006.03.073,Deep4Chem,Benz
41747,341.0,375.0,0.109999999,,Cc1cccc(C)c1Nc1ccc(/C=C/c2ccccc2)cc1,CCCCCC,10.1021/ja016416+,Deep4Chem,6n6
6064,781.0,793.0,0.14,,CC(C)CCN1C(=CC=C2CCCC(C=CC3=[N+](CCC(C)C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CO,10.1021/acs.jcim.1c01449,SMFluo,Cyanine
38193,392.0,419.0,0.330000013,14900.0,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3cccc4c(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc5cccc2c5c34)c(C)c1,CCCCCC,10.1021/acs.joc.7b03227,Deep4Chem,PAHs
18411,450.5,486.0,0.93,63973.5,CCCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,10.1021/jo400417h,"DYES,PubMed",BODIPY
20232,394.0,613.0,,,CCN(CC)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,CN(C)C=O,10.1016/j.dyepig.2019.107917,Deep4Chem,PAHs
48960,364.0,523.0,0.02,24162.0,O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2ccc(F)cc2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,CC#N,10.1016/j.dyepig.2015.08.013,Deep4Chem,Triphenylamine
21219,405.0,477.0,0.090000004,60600.0,CCOC(=O)C1=CSC2=NC(=C3C=CC(=[N+](C)C)C=C3)O[B-](F)(F)N12,CC#N,10.1021/acs.joc.7b02239,Deep4Chem,Cyanine
25969,575.0,629.0,,,CN(CCO)c1ccc(/C=C/C2=C(C#N)C(C(C#N)C#N)OC2(C)C)cc1,ClCCl,10.1016/j.tetlet.2018.06.064,Deep4Chem,5n6
49945,382.0,463.0,0.0004,,O=C1c2ccccc2-c2ccccc21,C1CCCCC1,10.1039/c4cp01724b,Deep4Chem,6n6
40069,328.0,425.0,0.063000001,,Cc1ccc(-c2cc3ccccc3oc2=O)cc1,CCCCCC,10.1016/j.dyepig.2017.09.060,Deep4Chem,Coumarin
54812,314.0,333.0,,,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ncccc21,CC1CCCO1,10.1016/j.dyepig.2018.03.066,Deep4Chem,6n6
40975,615.0,655.0,,,Cc1ccc(N(c2ccc(C)cc2)c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([n-]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl,10.1021/jp102486b,DSSCDB,Porphyrin
34187,587.0,640.0,0.11,,COc1ccc2[nH]cc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4)c2c1,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
37579,606.0,778.0,0.005,,Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CC(C)=O,10.1021/jacs.7b05878,PubMed,BODIPY
5461,382.0,474.0,0.300000012,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C#Cc3ccc(C=C(C#N)C#N)cc3)cc2)cc1,ClCCl,10.1021/jo9002757,Deep4Chem,Carbazole
16997,450.0,502.0,,,CCCCN(CCCC)c1ccc2c(c1)OC1=NC(c3ccc(O)c(C(=O)O)c3)n3c(nc4ccccc43)C1=C2,CS(C)=O,10.1016/j.solener.2008.10.002,"DSSCDB,Dye aggregation",Coumarin
42325,420.0,653.0,0.023,,Cc1nnc(-c2ccc(C(O)=Nc3ccc(/C4=C5\C=CC(=N5)C(c5ccccc5)C5C=C/C(=C(\c6ccccc6)C6=N/C(=C(/c7ccccc7)c7ccc4[nH]7)C=C6)N5)cc3)cc2)nn1,CS(C)=O,10.1002/anie.201907093,PubMed,Porphyrin
37434,535.0,641.0,,,Cc1c2oc3c(C)c(N)cc(C(O)=NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)N=C4O)c3nc-2c(C(O)=NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)N=C2O)c(N)c1=O,CN(C)C=O,10.1021/jp011168p,Deep4Chem,Benz
16591,470.0,606.0,,,CCCCCCn1c2ccc(-c3ccc(-c4ccc(/C=C(/C#N)C(=O)O)s4)s3)cc2c2cc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)ccc21,C1CCOC1,10.1016/j.dyepig.2011.09.012,DSSCDB,Carbazole
38156,558.0,580.0,0.24,,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1C,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
44267,547.0,571.0,0.939999998,,F[B-]1(F)n2cccc2C(c2c(Cl)cccc2Cl)=c2ccc(=C3C=CC(=[N+]=C=S)C=C3)n21,CO,10.1016/j.dyepig.2020.108646,PubMed,BODIPY
24891,383.0,397.0,0.044,,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)CC(C)(C)C,10.1016/j.jphotochem.2016.03.023,Deep4Chem,6n6
49086,546.0,627.0,0.004,13470.0,O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CS(C)=O,10.1016/j.dyepig.2018.05.049,Deep4Chem,5p6
48102,409.0,428.0,,,O=C(O)CCCCCn1c2ccccc2c(=O)c2cc(S(=O)(=O)O)ccc21,O,10.1023/B%3AJOFL.0000016287.56322.eb,Deep4Chem,Acridines
42789,288.0,399.0,,,Clc1ccc(-c2nnc3ccccn23)cc1,ClCCl,10.1039/c5ob00552c,ChemFluo,5p6
48382,521.0,544.0,,,O=C(O)c1cc(N=C=S)ccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,O,10.1002/qsar.200510142,ChemFluo,Acridines
8031,523.0,561.0,,,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CS(C)=O,10.1016/j.dyepig.2015.01.010,PubMed,BODIPY
38714,531.0,560.0,0.819999993,,Cc1cc(C)c(C2=c3ccc(=C4C=CC(=[Cl+])C=C4)n3[B-](F)(F)n3cccc32)c(C)c1,ClCCl,10.1021/acs.orglett.5b03706,PubMed,BODIPY
4222,498.0,515.0,0.02,,CC(C)(C)N=C(O)C(c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)N(C(=O)CCl)c1ccc(Br)cc1,CC#N,10.1002/ejoc.202001267,PubMed,BODIPY
40144,470.0,660.0,0.0,,Cc1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2-c2ccc([N+](=O)[O-])s2)cc1,CC#N,10.1021/acs.joc.7b02978,ChemFluo,5n6
21082,311.0,430.0,0.00154,8913.0,CCOC(=O)C1=C(C(=O)OCC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccccc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,10.1021/jo000807+,Deep4Chem,Cyanine
36482,522.0,551.5,,,C[O+]=C1C=CC(=C2c3c(C)c(C=C(Br)Br)c(C)n3[B-](F)(F)n3c(C)c(C=C(Br)Br)c(C)c32)C=C1,C1COCCO1,10.1039/C9DT02309G,PubMed,BODIPY
24312,402.0,620.0,0.02,,CN(C)c1ccc(-c2nc3nccc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3n2)cc1,ClCCl,10.1021/jacs.6b03890,ChemFluo,5p6
19812,412.0,475.0,0.893100023,,CCN(CC)c1ccc2cc(-c3ccc(-c4ccc5ccc6c(-c7ccc(-c8cc9ccc(N(CC)CC)cc9oc8=O)cc7)ccc7ccc4c5c76)cc3)c(=O)oc2c1,ClC(Cl)Cl,10.1016/j.arabjc.2019.05.006,Deep4Chem,Coumarin
31545,427.0,531.0,0.006,40151.0,COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,CS(C)=O,10.1016/j.jphotochem.2016.01.014,Deep4Chem,Carbazole
44127,544.0,558.0,0.680000007,,F[B-]1(F)n2cccc2C(C#Cc2ccccc2)=C2C=CC=[N+]21,C1COCCO1,10.1021/jp412132y,PubMed,BODIPY
31535,468.0,576.0,0.007,20074.0,COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,Cc1ccccc1,10.1016/j.dyepig.2015.09.013,Deep4Chem,Carbazole
